image_path,label_path,stem,split,source_key,source,tree_id,view_id,width_px,height_px,file_size_bytes,label_count,is_empty,unique_class_count,class_combo,has_B1,has_B2,has_B3,has_B4
dataset_640\images\val\LONSUM_A21A_0019_2.jpg,dataset_640\labels\val\LONSUM_A21A_0019_2.txt,LONSUM_A21A_0019_2,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0019,2,640,853,352105,4,0,2,B3+B4,0,0,1,1
dataset_640\images\val\LONSUM_A21A_0019_3.jpg,dataset_640\labels\val\LONSUM_A21A_0019_3.txt,LONSUM_A21A_0019_3,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0019,3,640,853,331009,4,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0019_4.jpg,dataset_640\labels\val\LONSUM_A21A_0019_4.txt,LONSUM_A21A_0019_4,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0019,4,640,853,319009,5,0,2,B2+B3,0,1,1,0
dataset_640\images\val\LONSUM_A21A_0027_1.jpg,dataset_640\labels\val\LONSUM_A21A_0027_1.txt,LONSUM_A21A_0027_1,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0027,1,640,853,361467,5,0,2,B3+B4,0,0,1,1
dataset_640\images\val\LONSUM_A21A_0027_2.jpg,dataset_640\labels\val\LONSUM_A21A_0027_2.txt,LONSUM_A21A_0027_2,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0027,2,640,853,356318,6,0,2,B3+B4,0,0,1,1
dataset_640\images\val\LONSUM_A21A_0027_3.jpg,dataset_640\labels\val\LONSUM_A21A_0027_3.txt,LONSUM_A21A_0027_3,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0027,3,640,853,347221,5,0,2,B3+B4,0,0,1,1
dataset_640\images\val\LONSUM_A21A_0027_4.jpg,dataset_640\labels\val\LONSUM_A21A_0027_4.txt,LONSUM_A21A_0027_4,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0027,4,640,853,328606,5,0,2,B3+B4,0,0,1,1
dataset_640\images\val\LONSUM_A21A_0043_1.jpg,dataset_640\labels\val\LONSUM_A21A_0043_1.txt,LONSUM_A21A_0043_1,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0043,1,640,853,309742,1,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0043_2.jpg,dataset_640\labels\val\LONSUM_A21A_0043_2.txt,LONSUM_A21A_0043_2,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0043,2,640,853,307546,3,0,2,B3+B4,0,0,1,1
dataset_640\images\val\LONSUM_A21A_0043_3.jpg,dataset_640\labels\val\LONSUM_A21A_0043_3.txt,LONSUM_A21A_0043_3,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0043,3,640,853,332298,3,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0043_4.jpg,dataset_640\labels\val\LONSUM_A21A_0043_4.txt,LONSUM_A21A_0043_4,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0043,4,640,853,338969,2,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0045_1.jpg,dataset_640\labels\val\LONSUM_A21A_0045_1.txt,LONSUM_A21A_0045_1,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0045,1,640,853,315230,2,0,2,B3+B4,0,0,1,1
dataset_640\images\val\LONSUM_A21A_0045_2.jpg,dataset_640\labels\val\LONSUM_A21A_0045_2.txt,LONSUM_A21A_0045_2,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0045,2,640,853,331137,1,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0045_3.jpg,dataset_640\labels\val\LONSUM_A21A_0045_3.txt,LONSUM_A21A_0045_3,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0045,3,640,853,333640,3,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\val\LONSUM_A21A_0045_4.jpg,dataset_640\labels\val\LONSUM_A21A_0045_4.txt,LONSUM_A21A_0045_4,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0045,4,640,853,347391,2,0,2,B1+B2,1,1,0,0
dataset_640\images\val\LONSUM_A21A_0053_1.jpg,dataset_640\labels\val\LONSUM_A21A_0053_1.txt,LONSUM_A21A_0053_1,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0053,1,640,853,302926,2,0,2,B3+B4,0,0,1,1
dataset_640\images\val\LONSUM_A21A_0053_2.jpg,dataset_640\labels\val\LONSUM_A21A_0053_2.txt,LONSUM_A21A_0053_2,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0053,2,640,853,307730,3,0,1,B4,0,0,0,1
dataset_640\images\val\LONSUM_A21A_0053_3.jpg,dataset_640\labels\val\LONSUM_A21A_0053_3.txt,LONSUM_A21A_0053_3,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0053,3,640,853,299815,0,1,0,EMPTY,0,0,0,0
dataset_640\images\val\LONSUM_A21A_0053_4.jpg,dataset_640\labels\val\LONSUM_A21A_0053_4.txt,LONSUM_A21A_0053_4,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0053,4,640,853,340463,3,0,2,B1+B2,1,1,0,0
dataset_640\images\val\LONSUM_A21A_0061_1.jpg,dataset_640\labels\val\LONSUM_A21A_0061_1.txt,LONSUM_A21A_0061_1,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0061,1,640,853,329277,3,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0061_2.jpg,dataset_640\labels\val\LONSUM_A21A_0061_2.txt,LONSUM_A21A_0061_2,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0061,2,640,853,338860,3,0,2,B1+B3,1,0,1,0
dataset_640\images\val\LONSUM_A21A_0061_3.jpg,dataset_640\labels\val\LONSUM_A21A_0061_3.txt,LONSUM_A21A_0061_3,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0061,3,640,853,296330,2,0,2,B1+B3,1,0,1,0
dataset_640\images\val\LONSUM_A21A_0061_4.jpg,dataset_640\labels\val\LONSUM_A21A_0061_4.txt,LONSUM_A21A_0061_4,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0061,4,640,853,332534,3,0,2,B2+B3,0,1,1,0
dataset_640\images\val\LONSUM_A21A_0074_1.jpg,dataset_640\labels\val\LONSUM_A21A_0074_1.txt,LONSUM_A21A_0074_1,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0074,1,640,853,299332,3,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\val\LONSUM_A21A_0074_2.jpg,dataset_640\labels\val\LONSUM_A21A_0074_2.txt,LONSUM_A21A_0074_2,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0074,2,640,853,346214,3,0,2,B3+B4,0,0,1,1
dataset_640\images\val\LONSUM_A21A_0074_3.jpg,dataset_640\labels\val\LONSUM_A21A_0074_3.txt,LONSUM_A21A_0074_3,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0074,3,640,853,348524,2,0,2,B2+B3,0,1,1,0
dataset_640\images\val\LONSUM_A21A_0074_4.jpg,dataset_640\labels\val\LONSUM_A21A_0074_4.txt,LONSUM_A21A_0074_4,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0074,4,640,853,313775,1,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0079_1.jpg,dataset_640\labels\val\LONSUM_A21A_0079_1.txt,LONSUM_A21A_0079_1,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0079,1,640,853,396519,3,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0079_2.jpg,dataset_640\labels\val\LONSUM_A21A_0079_2.txt,LONSUM_A21A_0079_2,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0079,2,640,853,340141,2,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0079_3.jpg,dataset_640\labels\val\LONSUM_A21A_0079_3.txt,LONSUM_A21A_0079_3,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0079,3,640,853,420481,2,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0079_4.jpg,dataset_640\labels\val\LONSUM_A21A_0079_4.txt,LONSUM_A21A_0079_4,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0079,4,640,853,413015,1,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0081_1.jpg,dataset_640\labels\val\LONSUM_A21A_0081_1.txt,LONSUM_A21A_0081_1,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0081,1,640,853,407756,2,0,2,B3+B4,0,0,1,1
dataset_640\images\val\LONSUM_A21A_0081_2.jpg,dataset_640\labels\val\LONSUM_A21A_0081_2.txt,LONSUM_A21A_0081_2,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0081,2,640,853,411936,2,0,2,B3+B4,0,0,1,1
dataset_640\images\val\LONSUM_A21A_0081_3.jpg,dataset_640\labels\val\LONSUM_A21A_0081_3.txt,LONSUM_A21A_0081_3,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0081,3,640,853,417541,1,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0081_4.jpg,dataset_640\labels\val\LONSUM_A21A_0081_4.txt,LONSUM_A21A_0081_4,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0081,4,640,853,397019,2,0,1,B4,0,0,0,1
dataset_640\images\val\LONSUM_A21A_0085_1.jpg,dataset_640\labels\val\LONSUM_A21A_0085_1.txt,LONSUM_A21A_0085_1,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0085,1,640,853,402114,0,1,0,EMPTY,0,0,0,0
dataset_640\images\val\LONSUM_A21A_0085_2.jpg,dataset_640\labels\val\LONSUM_A21A_0085_2.txt,LONSUM_A21A_0085_2,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0085,2,640,853,411975,1,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0085_3.jpg,dataset_640\labels\val\LONSUM_A21A_0085_3.txt,LONSUM_A21A_0085_3,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0085,3,640,853,430974,1,0,1,B4,0,0,0,1
dataset_640\images\val\LONSUM_A21A_0085_4.jpg,dataset_640\labels\val\LONSUM_A21A_0085_4.txt,LONSUM_A21A_0085_4,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0085,4,640,853,351990,0,1,0,EMPTY,0,0,0,0
dataset_640\images\val\LONSUM_A21A_0096_1.jpg,dataset_640\labels\val\LONSUM_A21A_0096_1.txt,LONSUM_A21A_0096_1,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0096,1,640,853,328749,0,1,0,EMPTY,0,0,0,0
dataset_640\images\val\LONSUM_A21A_0096_2.jpg,dataset_640\labels\val\LONSUM_A21A_0096_2.txt,LONSUM_A21A_0096_2,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0096,2,640,853,376828,4,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0096_3.jpg,dataset_640\labels\val\LONSUM_A21A_0096_3.txt,LONSUM_A21A_0096_3,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0096,3,640,853,386493,2,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0096_4.jpg,dataset_640\labels\val\LONSUM_A21A_0096_4.txt,LONSUM_A21A_0096_4,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0096,4,640,853,359522,3,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0097_1.jpg,dataset_640\labels\val\LONSUM_A21A_0097_1.txt,LONSUM_A21A_0097_1,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0097,1,640,853,338125,1,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0097_2.jpg,dataset_640\labels\val\LONSUM_A21A_0097_2.txt,LONSUM_A21A_0097_2,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0097,2,640,853,355910,1,0,1,B3,0,0,1,0
dataset_640\images\val\LONSUM_A21A_0097_3.jpg,dataset_640\labels\val\LONSUM_A21A_0097_3.txt,LONSUM_A21A_0097_3,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0097,3,640,853,348919,2,0,2,B3+B4,0,0,1,1
dataset_640\images\val\LONSUM_A21A_0097_4.jpg,dataset_640\labels\val\LONSUM_A21A_0097_4.txt,LONSUM_A21A_0097_4,val,LONSUM_A21A,LONSUM,LONSUM_A21A_0097,4,640,853,364851,1,0,1,B4,0,0,0,1
dataset_640\images\test\DAMIMAS_A21B_0008_1.jpg,dataset_640\labels\test\DAMIMAS_A21B_0008_1.txt,DAMIMAS_A21B_0008_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0008,1,640,853,438566,4,0,2,B2+B3,0,1,1,0
dataset_640\images\test\DAMIMAS_A21B_0008_2.jpg,dataset_640\labels\test\DAMIMAS_A21B_0008_2.txt,DAMIMAS_A21B_0008_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0008,2,640,853,439937,6,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\test\DAMIMAS_A21B_0008_3.jpg,dataset_640\labels\test\DAMIMAS_A21B_0008_3.txt,DAMIMAS_A21B_0008_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0008,3,640,853,435276,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\test\DAMIMAS_A21B_0008_4.jpg,dataset_640\labels\test\DAMIMAS_A21B_0008_4.txt,DAMIMAS_A21B_0008_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0008,4,640,853,431680,3,0,2,B1+B2,1,1,0,0
dataset_640\images\test\DAMIMAS_A21B_0010_1.jpg,dataset_640\labels\test\DAMIMAS_A21B_0010_1.txt,DAMIMAS_A21B_0010_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0010,1,640,853,431987,5,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\test\DAMIMAS_A21B_0010_2.jpg,dataset_640\labels\test\DAMIMAS_A21B_0010_2.txt,DAMIMAS_A21B_0010_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0010,2,640,853,440668,5,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0010_3.jpg,dataset_640\labels\test\DAMIMAS_A21B_0010_3.txt,DAMIMAS_A21B_0010_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0010,3,640,853,447909,5,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0010_4.jpg,dataset_640\labels\test\DAMIMAS_A21B_0010_4.txt,DAMIMAS_A21B_0010_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0010,4,640,853,443365,5,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\test\DAMIMAS_A21B_0026_1.jpg,dataset_640\labels\test\DAMIMAS_A21B_0026_1.txt,DAMIMAS_A21B_0026_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0026,1,640,853,433558,3,0,2,B3+B4,0,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0026_2.jpg,dataset_640\labels\test\DAMIMAS_A21B_0026_2.txt,DAMIMAS_A21B_0026_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0026,2,640,853,434757,3,0,2,B3+B4,0,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0026_3.jpg,dataset_640\labels\test\DAMIMAS_A21B_0026_3.txt,DAMIMAS_A21B_0026_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0026,3,640,853,426686,3,0,2,B2+B4,0,1,0,1
dataset_640\images\test\DAMIMAS_A21B_0026_4.jpg,dataset_640\labels\test\DAMIMAS_A21B_0026_4.txt,DAMIMAS_A21B_0026_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0026,4,640,853,428040,3,0,1,B4,0,0,0,1
dataset_640\images\test\DAMIMAS_A21B_0029_1.jpg,dataset_640\labels\test\DAMIMAS_A21B_0029_1.txt,DAMIMAS_A21B_0029_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0029,1,640,853,435835,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\test\DAMIMAS_A21B_0029_2.jpg,dataset_640\labels\test\DAMIMAS_A21B_0029_2.txt,DAMIMAS_A21B_0029_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0029,2,640,853,431344,5,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\test\DAMIMAS_A21B_0029_3.jpg,dataset_640\labels\test\DAMIMAS_A21B_0029_3.txt,DAMIMAS_A21B_0029_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0029,3,640,853,419201,5,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0029_4.jpg,dataset_640\labels\test\DAMIMAS_A21B_0029_4.txt,DAMIMAS_A21B_0029_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0029,4,640,853,448124,6,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0034_1.jpg,dataset_640\labels\test\DAMIMAS_A21B_0034_1.txt,DAMIMAS_A21B_0034_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0034,1,640,853,439389,4,0,2,B3+B4,0,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0034_2.jpg,dataset_640\labels\test\DAMIMAS_A21B_0034_2.txt,DAMIMAS_A21B_0034_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0034,2,640,853,432506,3,0,2,B3+B4,0,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0034_3.jpg,dataset_640\labels\test\DAMIMAS_A21B_0034_3.txt,DAMIMAS_A21B_0034_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0034,3,640,853,431887,4,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\test\DAMIMAS_A21B_0034_4.jpg,dataset_640\labels\test\DAMIMAS_A21B_0034_4.txt,DAMIMAS_A21B_0034_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0034,4,640,853,437666,5,0,2,B3+B4,0,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0039_1.jpg,dataset_640\labels\test\DAMIMAS_A21B_0039_1.txt,DAMIMAS_A21B_0039_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0039,1,640,853,437103,4,0,2,B1+B2,1,1,0,0
dataset_640\images\test\DAMIMAS_A21B_0039_2.jpg,dataset_640\labels\test\DAMIMAS_A21B_0039_2.txt,DAMIMAS_A21B_0039_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0039,2,640,853,424024,4,0,2,B1+B2,1,1,0,0
dataset_640\images\test\DAMIMAS_A21B_0039_3.jpg,dataset_640\labels\test\DAMIMAS_A21B_0039_3.txt,DAMIMAS_A21B_0039_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0039,3,640,853,413676,4,0,2,B1+B2,1,1,0,0
dataset_640\images\test\DAMIMAS_A21B_0039_4.jpg,dataset_640\labels\test\DAMIMAS_A21B_0039_4.txt,DAMIMAS_A21B_0039_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0039,4,640,853,426729,3,0,2,B1+B2,1,1,0,0
dataset_640\images\test\DAMIMAS_A21B_0042_1.jpg,dataset_640\labels\test\DAMIMAS_A21B_0042_1.txt,DAMIMAS_A21B_0042_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0042,1,640,853,431786,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\test\DAMIMAS_A21B_0042_2.jpg,dataset_640\labels\test\DAMIMAS_A21B_0042_2.txt,DAMIMAS_A21B_0042_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0042,2,640,853,424297,3,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0042_3.jpg,dataset_640\labels\test\DAMIMAS_A21B_0042_3.txt,DAMIMAS_A21B_0042_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0042,3,640,853,422854,5,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0042_4.jpg,dataset_640\labels\test\DAMIMAS_A21B_0042_4.txt,DAMIMAS_A21B_0042_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0042,4,640,853,422514,3,0,2,B1+B4,1,0,0,1
dataset_640\images\test\DAMIMAS_A21B_0045_1.jpg,dataset_640\labels\test\DAMIMAS_A21B_0045_1.txt,DAMIMAS_A21B_0045_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0045,1,640,853,421792,8,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\test\DAMIMAS_A21B_0045_2.jpg,dataset_640\labels\test\DAMIMAS_A21B_0045_2.txt,DAMIMAS_A21B_0045_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0045,2,640,853,411253,6,0,4,B1+B2+B3+B4,1,1,1,1
dataset_640\images\test\DAMIMAS_A21B_0045_3.jpg,dataset_640\labels\test\DAMIMAS_A21B_0045_3.txt,DAMIMAS_A21B_0045_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0045,3,640,853,408609,7,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\test\DAMIMAS_A21B_0045_4.jpg,dataset_640\labels\test\DAMIMAS_A21B_0045_4.txt,DAMIMAS_A21B_0045_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0045,4,640,853,415269,7,0,3,B2+B3+B4,0,1,1,1
dataset_640\images\test\DAMIMAS_A21B_0046_1.jpg,dataset_640\labels\test\DAMIMAS_A21B_0046_1.txt,DAMIMAS_A21B_0046_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0046,1,640,853,404433,4,0,2,B3+B4,0,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0046_2.jpg,dataset_640\labels\test\DAMIMAS_A21B_0046_2.txt,DAMIMAS_A21B_0046_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0046,2,640,853,402079,4,0,2,B3+B4,0,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0046_3.jpg,dataset_640\labels\test\DAMIMAS_A21B_0046_3.txt,DAMIMAS_A21B_0046_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0046,3,640,853,397974,2,0,2,B3+B4,0,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0046_4.jpg,dataset_640\labels\test\DAMIMAS_A21B_0046_4.txt,DAMIMAS_A21B_0046_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0046,4,640,853,409741,3,0,2,B3+B4,0,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0049_1.jpg,dataset_640\labels\test\DAMIMAS_A21B_0049_1.txt,DAMIMAS_A21B_0049_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0049,1,640,853,457932,3,0,2,B3+B4,0,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0049_2.jpg,dataset_640\labels\test\DAMIMAS_A21B_0049_2.txt,DAMIMAS_A21B_0049_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0049,2,640,853,433762,4,0,2,B3+B4,0,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0049_3.jpg,dataset_640\labels\test\DAMIMAS_A21B_0049_3.txt,DAMIMAS_A21B_0049_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0049,3,640,853,410483,3,0,1,B3,0,0,1,0
dataset_640\images\test\DAMIMAS_A21B_0049_4.jpg,dataset_640\labels\test\DAMIMAS_A21B_0049_4.txt,DAMIMAS_A21B_0049_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0049,4,640,853,393522,3,0,2,B3+B4,0,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0050_1.jpg,dataset_640\labels\test\DAMIMAS_A21B_0050_1.txt,DAMIMAS_A21B_0050_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0050,1,640,853,430922,3,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0050_2.jpg,dataset_640\labels\test\DAMIMAS_A21B_0050_2.txt,DAMIMAS_A21B_0050_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0050,2,640,853,435076,4,0,2,B1+B4,1,0,0,1
dataset_640\images\test\DAMIMAS_A21B_0050_3.jpg,dataset_640\labels\test\DAMIMAS_A21B_0050_3.txt,DAMIMAS_A21B_0050_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0050,3,640,853,410802,4,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0050_4.jpg,dataset_640\labels\test\DAMIMAS_A21B_0050_4.txt,DAMIMAS_A21B_0050_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0050,4,640,853,441250,4,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0056_1.jpg,dataset_640\labels\test\DAMIMAS_A21B_0056_1.txt,DAMIMAS_A21B_0056_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0056,1,640,853,449313,4,0,2,B1+B4,1,0,0,1
dataset_640\images\test\DAMIMAS_A21B_0056_2.jpg,dataset_640\labels\test\DAMIMAS_A21B_0056_2.txt,DAMIMAS_A21B_0056_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0056,2,640,853,442050,4,0,3,B1+B3+B4,1,0,1,1
dataset_640\images\test\DAMIMAS_A21B_0056_3.jpg,dataset_640\labels\test\DAMIMAS_A21B_0056_3.txt,DAMIMAS_A21B_0056_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0056,3,640,853,417560,2,0,2,B1+B4,1,0,0,1
dataset_640\images\test\DAMIMAS_A21B_0056_4.jpg,dataset_640\labels\test\DAMIMAS_A21B_0056_4.txt,DAMIMAS_A21B_0056_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0056,4,640,853,422171,4,0,2,B1+B3,1,0,1,0
dataset_640\images\test\DAMIMAS_A21B_0061_1.jpg,dataset_640\labels\test\DAMIMAS_A21B_0061_1.txt,DAMIMAS_A21B_0061_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0061,1,640,853,454219,6,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\test\DAMIMAS_A21B_0061_2.jpg,dataset_640\labels\test\DAMIMAS_A21B_0061_2.txt,DAMIMAS_A21B_0061_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0061,2,640,853,444499,4,0,3,B1+B2+B3,1,1,1,0
dataset_640\images\test\DAMIMAS_A21B_0061_3.jpg,dataset_640\labels\test\DAMIMAS_A21B_0061_3.txt,DAMIMAS_A21B_0061_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0061,3,640,853,431812,5,0,2,B2+B3,0,1,1,0
dataset_640\images\test\DAMIMAS_A21B_0061_4.jpg,dataset_640\labels\test\DAMIMAS_A21B_0061_4.txt,DAMIMAS_A21B_0061_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0061,4,640,853,429983,5,0,2,B3+B4,0,0,1,1
