instance_id,line_index,image_path,stem,split,source_key,source,tree_id,view_id,class_id,class_name,x_center,y_center,bbox_w,bbox_h,bbox_area,aspect_ratio,image_label_count,crowding_others
17492,1,dataset_640\images\test\DAMIMAS_A21B_0816_7.jpg,DAMIMAS_A21B_0816_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,7,2,B3,0.374918,0.417282,0.165409,0.127133,0.021028942397,1.301070532434537,3,2
17493,2,dataset_640\images\test\DAMIMAS_A21B_0816_7.jpg,DAMIMAS_A21B_0816_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,7,2,B3,0.540327,0.348589,0.187281,0.180446,0.033794107326,1.0378783680436252,3,2
17494,0,dataset_640\images\test\DAMIMAS_A21B_0816_8.jpg,DAMIMAS_A21B_0816_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,8,1,B2,0.311352,0.396009,0.078896,0.079678,0.006286275488,0.9901854966239112,6,5
17495,1,dataset_640\images\test\DAMIMAS_A21B_0816_8.jpg,DAMIMAS_A21B_0816_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,8,2,B3,0.372282,0.342403,0.117954,0.08495,0.0100201923,1.388510888758093,6,5
17496,2,dataset_640\images\test\DAMIMAS_A21B_0816_8.jpg,DAMIMAS_A21B_0816_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,8,2,B3,0.488673,0.28616,0.107018,0.07792,0.00833884256,1.3734342915811089,6,5
17497,3,dataset_640\images\test\DAMIMAS_A21B_0816_8.jpg,DAMIMAS_A21B_0816_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,8,1,B2,0.557024,0.397181,0.115611,0.130062,0.015036597882000001,0.8888914517691562,6,5
17498,4,dataset_640\images\test\DAMIMAS_A21B_0816_8.jpg,DAMIMAS_A21B_0816_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,8,2,B3,0.708958,0.374918,0.141389,0.120688,0.017063955632,1.171524923770383,6,5
17499,5,dataset_640\images\test\DAMIMAS_A21B_0816_8.jpg,DAMIMAS_A21B_0816_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,8,2,B3,0.608971,0.296998,0.06796,0.048041,0.0032648663600000002,1.4146250078058327,6,5
17500,0,dataset_640\images\test\DAMIMAS_A21B_0822_1.jpg,DAMIMAS_A21B_0822_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,1,2,B3,0.626859,0.43143,0.11647,0.085302,0.00993512394,1.3653841644979017,5,4
17501,1,dataset_640\images\test\DAMIMAS_A21B_0822_1.jpg,DAMIMAS_A21B_0822_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,1,2,B3,0.672791,0.375656,0.090223,0.074639,0.006734154496999999,1.2087916504776324,5,4
17502,2,dataset_640\images\test\DAMIMAS_A21B_0822_1.jpg,DAMIMAS_A21B_0822_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,1,2,B3,0.378882,0.361713,0.104987,0.07956,0.00835276572,1.3195952740070387,5,4
17503,3,dataset_640\images\test\DAMIMAS_A21B_0822_1.jpg,DAMIMAS_A21B_0822_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,1,2,B3,0.383257,0.447425,0.136702,0.07874,0.01076391548,1.7361188722377443,5,4
17504,4,dataset_640\images\test\DAMIMAS_A21B_0822_1.jpg,DAMIMAS_A21B_0822_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,1,2,B3,0.321468,0.405389,0.073272,0.057005,0.00417687036,1.2853609332514693,5,4
17505,0,dataset_640\images\test\DAMIMAS_A21B_0822_2.jpg,DAMIMAS_A21B_0822_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,2,0,B1,0.276756,0.451861,0.103893,0.081275,0.008443903575,1.2782897569978469,5,4
17506,1,dataset_640\images\test\DAMIMAS_A21B_0822_2.jpg,DAMIMAS_A21B_0822_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,2,2,B3,0.483347,0.423527,0.128748,0.090223,0.011616030804,1.4269975505137271,5,4
17507,2,dataset_640\images\test\DAMIMAS_A21B_0822_2.jpg,DAMIMAS_A21B_0822_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,2,2,B3,0.595443,0.374314,0.117315,0.108119,0.012683980485000001,1.0850544307661003,5,4
17508,3,dataset_640\images\test\DAMIMAS_A21B_0822_2.jpg,DAMIMAS_A21B_0822_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,2,3,B4,0.446314,0.328643,0.119303,0.097307,0.011609017021000001,1.2260474580451561,5,4
17509,4,dataset_640\images\test\DAMIMAS_A21B_0822_2.jpg,DAMIMAS_A21B_0822_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,2,2,B3,0.658511,0.429829,0.11509,0.095691,0.01101307719,1.202725439174008,5,4
17510,0,dataset_640\images\test\DAMIMAS_A21B_0822_3.jpg,DAMIMAS_A21B_0822_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,3,0,B1,0.340515,0.470153,0.128196,0.09478,0.01215041688,1.3525638320320743,6,5
17511,1,dataset_640\images\test\DAMIMAS_A21B_0822_3.jpg,DAMIMAS_A21B_0822_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,3,2,B3,0.272468,0.430282,0.079591,0.069718,0.005548925338,1.1416133566654234,6,5
17512,2,dataset_640\images\test\DAMIMAS_A21B_0822_3.jpg,DAMIMAS_A21B_0822_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,3,2,B3,0.349199,0.359613,0.095387,0.076553,0.007302161010999999,1.2460256293025747,6,5
17513,3,dataset_640\images\test\DAMIMAS_A21B_0822_3.jpg,DAMIMAS_A21B_0822_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,3,2,B3,0.473613,0.407599,0.134808,0.105193,0.014180857944000001,1.2815301398382024,6,5
17514,4,dataset_640\images\test\DAMIMAS_A21B_0822_3.jpg,DAMIMAS_A21B_0822_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,3,2,B3,0.647435,0.437801,0.120297,0.097514,0.011730641658,1.2336382468158418,6,5
17515,5,dataset_640\images\test\DAMIMAS_A21B_0822_3.jpg,DAMIMAS_A21B_0822_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,3,3,B4,0.66465,0.374234,0.116652,0.092501,0.010790426652,1.2610890693073589,6,5
17516,0,dataset_640\images\test\DAMIMAS_A21B_0822_4.jpg,DAMIMAS_A21B_0822_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,4,0,B1,0.573986,0.435381,0.172077,0.120521,0.020738892117000002,1.4277760722197792,4,3
17517,1,dataset_640\images\test\DAMIMAS_A21B_0822_4.jpg,DAMIMAS_A21B_0822_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,4,2,B3,0.6526,0.365808,0.115164,0.092399,0.010641038436,1.2463771252935638,4,3
17518,2,dataset_640\images\test\DAMIMAS_A21B_0822_4.jpg,DAMIMAS_A21B_0822_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,4,2,B3,0.495313,0.339969,0.153329,0.104953,0.016092338537,1.460930130629901,4,3
17519,3,dataset_640\images\test\DAMIMAS_A21B_0822_4.jpg,DAMIMAS_A21B_0822_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,4,2,B3,0.373453,0.408013,0.148642,0.110979,0.016496140518,1.339370511538219,4,3
17520,0,dataset_640\images\test\DAMIMAS_A21B_0822_5.jpg,DAMIMAS_A21B_0822_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,5,0,B1,0.701103,0.451699,0.115437,0.102526,0.011835293862000001,1.125929032635624,4,3
17521,1,dataset_640\images\test\DAMIMAS_A21B_0822_5.jpg,DAMIMAS_A21B_0822_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,5,2,B3,0.568047,0.423447,0.143385,0.104349,0.014962081365000001,1.374090791478596,4,3
17522,2,dataset_640\images\test\DAMIMAS_A21B_0822_5.jpg,DAMIMAS_A21B_0822_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,5,2,B3,0.622728,0.359425,0.120297,0.098425,0.011840232225,1.222219964439929,4,3
17523,3,dataset_640\images\test\DAMIMAS_A21B_0822_5.jpg,DAMIMAS_A21B_0822_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,5,2,B3,0.40036,0.406132,0.117867,0.083388,0.009828693396,1.4134767592459345,4,3
17524,0,dataset_640\images\test\DAMIMAS_A21B_0822_6.jpg,DAMIMAS_A21B_0822_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,6,1,B2,0.464955,0.36723,0.127754,0.105136,0.013431544544,1.215130878100746,5,4
17525,1,dataset_640\images\test\DAMIMAS_A21B_0822_6.jpg,DAMIMAS_A21B_0822_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,6,2,B3,0.33223,0.349521,0.112841,0.094324,0.010643614484,1.196312709384674,5,4
17526,2,dataset_640\images\test\DAMIMAS_A21B_0822_6.jpg,DAMIMAS_A21B_0822_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,6,2,B3,0.400084,0.276634,0.101408,0.089477,0.009073683616,1.1333415291080389,5,4
17527,3,dataset_640\images\test\DAMIMAS_A21B_0822_6.jpg,DAMIMAS_A21B_0822_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,6,2,B3,0.604188,0.306579,0.145226,0.114653,0.016650596578,1.2666567817675942,5,4
17528,4,dataset_640\images\test\DAMIMAS_A21B_0822_6.jpg,DAMIMAS_A21B_0822_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,6,2,B3,0.737364,0.349148,0.121789,0.097307,0.011850922223,1.251595465896595,5,4
17529,0,dataset_640\images\test\DAMIMAS_A21B_0822_7.jpg,DAMIMAS_A21B_0822_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,7,1,B2,0.592957,0.412967,0.164042,0.141714,0.023247047988,1.1575567692676798,4,3
17530,1,dataset_640\images\test\DAMIMAS_A21B_0822_7.jpg,DAMIMAS_A21B_0822_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,7,2,B3,0.664042,0.342337,0.104501,0.080654,0.008428423654,1.29567039452476,4,3
17531,2,dataset_640\images\test\DAMIMAS_A21B_0822_7.jpg,DAMIMAS_A21B_0822_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,7,2,B3,0.534327,0.311352,0.12455,0.094324,0.0117480542,1.320448666299139,4,3
17532,3,dataset_640\images\test\DAMIMAS_A21B_0822_7.jpg,DAMIMAS_A21B_0822_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,7,2,B3,0.393069,0.358514,0.105716,0.082021,0.008670932036,1.2888894307555383,4,3
17533,0,dataset_640\images\test\DAMIMAS_A21B_0822_8.jpg,DAMIMAS_A21B_0822_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,8,1,B2,0.665136,0.412771,0.13178,0.113599,0.014970076220000001,1.160045422935061,5,4
17534,1,dataset_640\images\test\DAMIMAS_A21B_0822_8.jpg,DAMIMAS_A21B_0822_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,8,2,B3,0.632327,0.323368,0.095691,0.07997,0.0076524092699999996,1.196586219832437,5,4
17535,2,dataset_640\images\test\DAMIMAS_A21B_0822_8.jpg,DAMIMAS_A21B_0822_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,8,2,B3,0.538823,0.381193,0.13178,0.096375,0.0127002975,1.367367055771725,5,4
17536,3,dataset_640\images\test\DAMIMAS_A21B_0822_8.jpg,DAMIMAS_A21B_0822_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,8,2,B3,0.361385,0.326854,0.099519,0.083661,0.008325859058999999,1.189550686699896,5,4
17537,4,dataset_640\images\test\DAMIMAS_A21B_0822_8.jpg,DAMIMAS_A21B_0822_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0822,8,2,B3,0.300689,0.387139,0.103893,0.089403,0.009288345879,1.1620750981510688,5,4
17538,0,dataset_640\images\test\DAMIMAS_A21B_0828_1.jpg,DAMIMAS_A21B_0828_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,1,1,B2,0.530074,0.414206,0.172244,0.123031,0.021191351564,1.4000048768196633,7,6
17539,1,dataset_640\images\test\DAMIMAS_A21B_0828_1.jpg,DAMIMAS_A21B_0828_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,1,2,B3,0.671854,0.377554,0.096863,0.086122,0.008342035286,1.1247184227026776,7,6
17540,2,dataset_640\images\test\DAMIMAS_A21B_0828_1.jpg,DAMIMAS_A21B_0828_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,1,1,B2,0.664433,0.46602,0.114829,0.10487,0.012042117230000001,1.0949651950033374,7,6
17541,3,dataset_640\images\test\DAMIMAS_A21B_0828_1.jpg,DAMIMAS_A21B_0828_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,1,1,B2,0.344941,0.441707,0.122641,0.124203,0.015232380123,0.9874238142395917,7,6
17542,4,dataset_640\images\test\DAMIMAS_A21B_0828_1.jpg,DAMIMAS_A21B_0828_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,1,2,B3,0.300025,0.362908,0.098425,0.089637,0.008822521724999999,1.098039871927887,7,6
17543,5,dataset_640\images\test\DAMIMAS_A21B_0828_1.jpg,DAMIMAS_A21B_0828_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,1,1,B2,0.246516,0.462798,0.066398,0.103112,0.006846430575999999,0.6439405694778494,7,6
17544,6,dataset_640\images\test\DAMIMAS_A21B_0828_1.jpg,DAMIMAS_A21B_0828_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,1,2,B3,0.419151,0.34416,0.135139,0.075576,0.010213265064,1.7881205673758866,7,6
17545,0,dataset_640\images\test\DAMIMAS_A21B_0828_2.jpg,DAMIMAS_A21B_0828_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,2,0,B1,0.313695,0.492091,0.10858,0.100769,0.010941498019999999,1.0775139179708044,6,5
17546,1,dataset_640\images\test\DAMIMAS_A21B_0828_2.jpg,DAMIMAS_A21B_0828_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,2,1,B2,0.535152,0.480081,0.143732,0.114244,0.016420518608,1.258114211687266,6,5
17547,2,dataset_640\images\test\DAMIMAS_A21B_0828_2.jpg,DAMIMAS_A21B_0828_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,2,2,B3,0.582802,0.381362,0.118735,0.086708,0.010295274379999999,1.3693661484522766,6,5
17548,3,dataset_640\images\test\DAMIMAS_A21B_0828_2.jpg,DAMIMAS_A21B_0828_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,2,2,B3,0.68982,0.466899,0.115611,0.130062,0.015036597882000001,0.8888914517691562,6,5
17549,4,dataset_640\images\test\DAMIMAS_A21B_0828_2.jpg,DAMIMAS_A21B_0828_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,2,2,B3,0.39181,0.406555,0.102331,0.079678,0.008153529418,1.284306835010919,6,5
17550,5,dataset_640\images\test\DAMIMAS_A21B_0828_2.jpg,DAMIMAS_A21B_0828_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,2,2,B3,0.294166,0.419737,0.082021,0.060344,0.004949475224,1.3592237836404613,6,5
17551,0,dataset_640\images\test\DAMIMAS_A21B_0828_3.jpg,DAMIMAS_A21B_0828_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,3,1,B2,0.526559,0.519919,0.135921,0.143537,0.019509692577,0.9469405101123751,5,4
17552,1,dataset_640\images\test\DAMIMAS_A21B_0828_3.jpg,DAMIMAS_A21B_0828_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,3,2,B3,0.370329,0.45401,0.090614,0.091395,0.00828166653,0.9914546747633897,5,4
17553,2,dataset_640\images\test\DAMIMAS_A21B_0828_3.jpg,DAMIMAS_A21B_0828_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,3,2,B3,0.26956,0.484182,0.074991,0.087294,0.006546264354,0.8590624785208606,5,4
17554,3,dataset_640\images\test\DAMIMAS_A21B_0828_3.jpg,DAMIMAS_A21B_0828_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,3,2,B3,0.597644,0.418272,0.112486,0.119516,0.013443876776,0.9411794236754912,5,4
17555,4,dataset_640\images\test\DAMIMAS_A21B_0828_3.jpg,DAMIMAS_A21B_0828_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,3,2,B3,0.715207,0.5,0.103893,0.141193,0.014668964349,0.73582259743755,5,4
17556,0,dataset_640\images\test\DAMIMAS_A21B_0828_4.jpg,DAMIMAS_A21B_0828_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,4,1,B2,0.551947,0.453131,0.144513,0.128304,0.018541595952,1.1263327721661056,7,6
17557,1,dataset_640\images\test\DAMIMAS_A21B_0828_4.jpg,DAMIMAS_A21B_0828_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,4,0,B1,0.672244,0.499707,0.089833,0.092567,0.008315571310999999,0.970464636425508,7,6
17558,2,dataset_640\images\test\DAMIMAS_A21B_0828_4.jpg,DAMIMAS_A21B_0828_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,4,2,B3,0.687086,0.408898,0.063273,0.071475,0.004522437674999999,0.8852465897166841,7,6
17559,3,dataset_640\images\test\DAMIMAS_A21B_0828_4.jpg,DAMIMAS_A21B_0828_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,4,2,B3,0.446882,0.392494,0.132796,0.10194,0.01353722424,1.3026878556013342,7,6
17560,4,dataset_640\images\test\DAMIMAS_A21B_0828_4.jpg,DAMIMAS_A21B_0828_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,4,2,B3,0.370719,0.478616,0.130452,0.105456,0.013756946112,1.2370277651342743,7,6
17561,5,dataset_640\images\test\DAMIMAS_A21B_0828_4.jpg,DAMIMAS_A21B_0828_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,4,1,B2,0.280887,0.495899,0.082021,0.063859,0.005237779039,1.2844078360137177,7,6
17562,6,dataset_640\images\test\DAMIMAS_A21B_0828_4.jpg,DAMIMAS_A21B_0828_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,4,2,B3,0.328537,0.396009,0.100769,0.062102,0.006257956437999999,1.622636952111043,7,6
17563,0,dataset_640\images\test\DAMIMAS_A21B_0828_5.jpg,DAMIMAS_A21B_0828_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,5,0,B1,0.321116,0.452252,0.134358,0.151153,0.020308614774000002,0.8888874187081963,6,5
17564,1,dataset_640\images\test\DAMIMAS_A21B_0828_5.jpg,DAMIMAS_A21B_0828_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,5,2,B3,0.260577,0.38107,0.072647,0.054485,0.003958171795,1.333339451225108,6,5
17565,2,dataset_640\images\test\DAMIMAS_A21B_0828_5.jpg,DAMIMAS_A21B_0828_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,5,1,B2,0.482424,0.435555,0.133577,0.132991,0.017764538807,1.0044063132091645,6,5
17566,3,dataset_640\images\test\DAMIMAS_A21B_0828_5.jpg,DAMIMAS_A21B_0828_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,5,2,B3,0.387514,0.3342,0.095301,0.074405,0.007090870904999999,1.2808413413077078,6,5
17567,4,dataset_640\images\test\DAMIMAS_A21B_0828_5.jpg,DAMIMAS_A21B_0828_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,5,2,B3,0.532027,0.318382,0.128109,0.110728,0.014185253351999999,1.1569702333646414,6,5
17568,5,dataset_640\images\test\DAMIMAS_A21B_0828_5.jpg,DAMIMAS_A21B_0828_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,5,2,B3,0.66248,0.409484,0.134358,0.141779,0.019049142882,0.9476579747353276,6,5
17569,0,dataset_640\images\test\DAMIMAS_A21B_0828_6.jpg,DAMIMAS_A21B_0828_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,6,0,B1,0.483596,0.459575,0.135921,0.103698,0.014094735857999998,1.310738876352485,7,6
17570,1,dataset_640\images\test\DAMIMAS_A21B_0828_6.jpg,DAMIMAS_A21B_0828_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,6,2,B3,0.280106,0.440535,0.075772,0.107799,0.008168145828000002,0.7029007690238314,7,6
17571,2,dataset_640\images\test\DAMIMAS_A21B_0828_6.jpg,DAMIMAS_A21B_0828_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,6,2,B3,0.374625,0.421494,0.117954,0.096668,0.011402377272,1.2201969628005132,7,6
17572,3,dataset_640\images\test\DAMIMAS_A21B_0828_6.jpg,DAMIMAS_A21B_0828_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,6,3,B4,0.318382,0.371989,0.072647,0.052728,0.003830531016,1.3777689273251406,7,6
17573,4,dataset_640\images\test\DAMIMAS_A21B_0828_6.jpg,DAMIMAS_A21B_0828_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,6,2,B3,0.538667,0.380484,0.135139,0.063859,0.008629841401,2.116209148279804,7,6
17574,5,dataset_640\images\test\DAMIMAS_A21B_0828_6.jpg,DAMIMAS_A21B_0828_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,6,2,B3,0.64256,0.369938,0.069523,0.07089,0.00492848547,0.9807166031880379,7,6
17575,6,dataset_640\images\test\DAMIMAS_A21B_0828_6.jpg,DAMIMAS_A21B_0828_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,6,2,B3,0.648028,0.45108,0.100769,0.100769,0.010154391361,1.0,7,6
17576,0,dataset_640\images\test\DAMIMAS_A21B_0828_7.jpg,DAMIMAS_A21B_0828_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,7,1,B2,0.512889,0.399817,0.136702,0.130648,0.017859842895999997,1.0463382524034046,5,4
17577,1,dataset_640\images\test\DAMIMAS_A21B_0828_7.jpg,DAMIMAS_A21B_0828_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,7,1,B2,0.327756,0.419737,0.125766,0.091981,0.011568082445999998,1.3673041171546299,5,4
17578,2,dataset_640\images\test\DAMIMAS_A21B_0828_7.jpg,DAMIMAS_A21B_0828_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,7,2,B3,0.397278,0.340059,0.138264,0.081435,0.01125952884,1.697844906981028,5,4
17579,3,dataset_640\images\test\DAMIMAS_A21B_0828_7.jpg,DAMIMAS_A21B_0828_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,7,0,B1,0.646857,0.416221,0.068741,0.080263,0.0055173588829999995,0.8564469307152734,5,4
17580,4,dataset_640\images\test\DAMIMAS_A21B_0828_7.jpg,DAMIMAS_A21B_0828_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,7,2,B3,0.25589,0.355292,0.113267,0.062687,0.0071003684290000015,1.8068658573547944,5,4
17581,0,dataset_640\images\test\DAMIMAS_A21B_0828_8.jpg,DAMIMAS_A21B_0828_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,8,1,B2,0.589833,0.41212,0.14217,0.096668,0.01374328956,1.470703852360657,6,5
17582,1,dataset_640\images\test\DAMIMAS_A21B_0828_8.jpg,DAMIMAS_A21B_0828_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,8,2,B3,0.644123,0.324827,0.135139,0.087294,0.011796823866,1.5480903613077648,6,5
17583,2,dataset_640\images\test\DAMIMAS_A21B_0828_8.jpg,DAMIMAS_A21B_0828_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,8,1,B2,0.444148,0.362615,0.155449,0.110142,0.017121463758,1.4113508016923608,6,5
17584,3,dataset_640\images\test\DAMIMAS_A21B_0828_8.jpg,DAMIMAS_A21B_0828_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,8,1,B2,0.30354,0.387221,0.111705,0.103112,0.011518125959999998,1.0833365660640857,6,5
17585,4,dataset_640\images\test\DAMIMAS_A21B_0828_8.jpg,DAMIMAS_A21B_0828_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,8,2,B3,0.360174,0.290554,0.085927,0.079678,0.006846491506,1.0784281733979266,6,5
17586,5,dataset_640\images\test\DAMIMAS_A21B_0828_8.jpg,DAMIMAS_A21B_0828_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0828,8,1,B2,0.739423,0.401868,0.092957,0.137092,0.012743661044,0.6780629066612203,6,5
17587,0,dataset_640\images\test\DAMIMAS_A21B_0832_1.jpg,DAMIMAS_A21B_0832_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0832,1,2,B3,0.308618,0.381362,0.220285,0.185133,0.040782022905,1.1898743065795943,4,3
17588,1,dataset_640\images\test\DAMIMAS_A21B_0832_1.jpg,DAMIMAS_A21B_0832_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0832,1,2,B3,0.516795,0.374332,0.185133,0.104284,0.019306409772,1.7752771278431974,4,3
17589,2,dataset_640\images\test\DAMIMAS_A21B_0832_1.jpg,DAMIMAS_A21B_0832_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0832,1,2,B3,0.637092,0.295826,0.103893,0.072647,0.007547514771,1.4301072308560574,4,3
17590,3,dataset_640\images\test\DAMIMAS_A21B_0832_1.jpg,DAMIMAS_A21B_0832_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0832,1,2,B3,0.699584,0.399231,0.127328,0.150567,0.019171394976,0.8456567508152516,4,3
17591,0,dataset_640\images\test\DAMIMAS_A21B_0832_2.jpg,DAMIMAS_A21B_0832_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0832,2,1,B2,0.379312,0.403332,0.221066,0.154082,0.034062291412,1.4347295595851561,5,4
17592,1,dataset_640\images\test\DAMIMAS_A21B_0832_2.jpg,DAMIMAS_A21B_0832_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0832,2,2,B3,0.362517,0.290846,0.17654,0.097839,0.01727249706,1.804392931244187,5,4
